no,code,name,type
0,000001,平安银行,1
1,000002,万  科Ａ,1
2,000004,国农科技,1
3,000005,世纪星源,1
4,000006,深振业Ａ,1
5,000007,全新好,1
6,000008,神州高铁,1
7,000009,中国宝安,1
8,000010,美丽生态,1
9,000011,深物业A,1
10,000012,南  玻Ａ,1
11,000014,沙河股份,1
12,000016,深康佳Ａ,1
13,000017,深中华A,1
14,000018,神州长城,1
15,000019,深深宝Ａ,1
16,000020,深华发Ａ,1
17,000021,深科技,1
18,000022,深赤湾Ａ,1
19,000023,深天地Ａ,1
20,000025,特  力Ａ,1
21,000026,飞亚达Ａ,1
22,000027,深圳能源,1
23,000028,国药一致,1
24,000029,深深房Ａ,1
25,000030,富奥股份,1
26,000031,中粮地产,1
27,000032,深桑达Ａ,1
28,000034,神州数码,1
29,000035,中国天楹,1
30,000036,华联控股,1
31,000037,深南电A,1
32,000038,深大通,1
33,000039,中集集团,1
34,000040,东旭蓝天,1
35,000042,中洲控股,1
36,000043,中航善达,1
37,000045,深纺织Ａ,1
38,000046,泛海控股,1
39,000048,康达尔,1
40,000049,德赛电池,1
41,000050,深天马Ａ,1
42,000055,方大集团,1
43,000056,皇庭国际,1
44,000058,深 赛 格,1
45,000059,华锦股份,1
46,000060,中金岭南,1
47,000061,农 产 品,1
48,000062,深圳华强,1
49,000063,中兴通讯,1
50,000065,北方国际,1
51,000066,中国长城,1
52,000068,华控赛格,1
53,000069,华侨城Ａ,1
54,000070,特发信息,1
55,000078,海王生物,1
56,000088,盐 田 港,1
57,000089,深圳机场,1
58,000090,天健集团,1
59,000096,广聚能源,1
60,000099,中信海直,1
61,000100,TCL 集团,1
62,000150,宜华健康,1
63,000151,中成股份,1
64,000153,丰原药业,1
65,000155,川化股份,1
66,000156,华数传媒,1
67,000157,中联重科,1
68,000158,常山北明,1
69,000159,国际实业,1
70,000166,申万宏源,1
71,000301,东方市场,1
72,000333,美的集团,1
73,000338,潍柴动力,1
74,000400,许继电气,1
75,000401,冀东水泥,1
76,000402,金 融 街,1
77,000403,ST生化,1
78,000404,华意压缩,1
79,000407,胜利股份,1
80,000408,藏格控股,1
81,000409,山东地矿,1
82,000410,沈阳机床,1
83,000411,英特集团,1
84,000413,东旭光电,1
85,000415,渤海金控,1
86,000416,民生控股,1
87,000417,合肥百货,1
88,000418,小天鹅Ａ,1
89,000419,通程控股,1
90,000420,吉林化纤,1
91,000421,南京公用,1
92,000422,*ST宜化,1
93,000423,东阿阿胶,1
94,000425,徐工机械,1
95,000426,兴业矿业,1
96,000428,华天酒店,1
97,000429,粤高速Ａ,1
98,000430,张家界,1
99,000488,晨鸣纸业,1
100,000498,山东路桥,1
101,000501,鄂武商Ａ,1
102,000502,绿景控股,1
103,000503,国新健康,1
104,000504,南华生物,1
105,000505,京粮控股,1
106,000506,中润资源,1
107,000507,珠海港,1
108,000509,华塑控股,1
109,000510,金路集团,1
110,000511,烯碳退,1
111,000513,丽珠集团,1
112,000514,渝 开 发,1
113,000516,国际医学,1
114,000517,荣安地产,1
115,000518,四环生物,1
116,000519,中兵红箭,1
117,000520,长航凤凰,1
118,000521,美菱电器,1
119,000523,广州浪奇,1
120,000524,岭南控股,1
121,000525,红 太 阳,1
122,000526,紫光学大,1
123,000528,柳    工,1
124,000529,广弘控股,1
125,000530,大冷股份,1
126,000531,穗恒运Ａ,1
127,000532,华金资本,1
128,000533,万 家 乐,1
129,000534,万泽股份,1
130,000536,华映科技,1
131,000537,广宇发展,1
132,000538,云南白药,1
133,000539,粤电力Ａ,1
134,000540,中天金融,1
135,000541,佛山照明,1
136,000543,皖能电力,1
137,000544,中原环保,1
138,000545,金浦钛业,1
139,000546,金圆股份,1
140,000547,航天发展,1
141,000548,湖南投资,1
142,000550,江铃汽车,1
143,000551,创元科技,1
144,000552,靖远煤电,1
145,000553,沙隆达Ａ,1
146,000554,泰山石油,1
147,000555,神州信息,1
148,000557,西部创业,1
149,000558,莱茵体育,1
150,000559,万向钱潮,1
151,000560,我爱我家,1
152,000561,烽火电子,1
153,000563,陕国投Ａ,1
154,000564,供销大集,1
155,000565,渝三峡Ａ,1
156,000566,海南海药,1
157,000567,海德股份,1
158,000568,泸州老窖,1
159,000570,苏常柴Ａ,1
160,000571,新大洲Ａ,1
161,000572,海马汽车,1
162,000573,粤宏远Ａ,1
163,000576,广东甘化,1
164,000581,威孚高科,1
165,000582,北部湾港,1
166,000584,哈工智能,1
167,000585,*ST东电,1
168,000586,汇源通信,1
169,000587,金洲慈航,1
170,000589,黔轮胎Ａ,1
171,000590,启迪古汉,1
172,000591,太阳能,1
173,000592,平潭发展,1
174,000593,大通燃气,1
175,000595,宝塔实业,1
176,000596,古井贡酒,1
177,000597,东北制药,1
178,000598,兴蓉环境,1
179,000599,青岛双星,1
180,000600,建投能源,1
181,000601,韶能股份,1
182,000603,盛达矿业,1
183,000605,渤海股份,1
184,000606,神州易桥,1
185,000607,华媒控股,1
186,000608,阳光股份,1
187,000609,中迪投资,1
188,000610,西安旅游,1
189,000611,天首发展,1
190,000612,焦作万方,1
191,000613,大东海A,1
192,000615,京汉股份,1
193,000616,海航投资,1
194,000617,中油资本,1
195,000619,海螺型材,1
196,000620,新华联,1
197,000622,恒立实业,1
198,000623,吉林敖东,1
199,000625,长安汽车,1
200,000626,远大控股,1
201,000627,天茂集团,1
202,000628,高新发展,1
203,000629,*ST钒钛,1
204,000630,铜陵有色,1
205,000631,顺发恒业,1
206,000632,三木集团,1
207,000633,合金投资,1
208,000635,英 力 特,1
209,000636,风华高科,1
210,000637,茂化实华,1
211,000638,万方发展,1
212,000639,西王食品,1
213,000650,仁和药业,1
214,000651,格力电器,1
215,000652,泰达股份,1
216,000655,*ST金岭,1
217,000656,金科股份,1
218,000657,中钨高新,1
